394.0,390.0,385.0,383.0,382.0,383.0,392.0,407.0,426.0,439.0,447.0,452.0,456.0,460.0,463.0,480.0,500.0,518.0,527.25,528.0,529.4286,531.0,533.0,541.0,553.0,571.0,585.0,593.0,598.0,601.0,600.0,597.0,595.0,392.0,392.0,390.0,396.0,406.33334,423.0,441.0,460.0,479.0,498.0,517.0,538.0,557.0,574.0,591.0,605.0,614.0,618.0,618.0,612.0,461.0,553.0,507.0,492.25986,521.7402,507.0,507.0,477.5197,492.25986,492.25986,536.48035,521.7402,521.7402,507.0,462.77957,477.5197,477.5197,492.25986,551.2205,536.48035,521.7402,507.0,448.03943,462.77957,492.25986,565.9607,551.2205,536.48035,521.7402,507.0,433.2993,448.03943,448.03943,492.25986,580.70087,565.9607,551.2205,536.48035,521.7402,507.0,418.55914,433.2993,433.2993,448.03943,477.5197,492.25986,595.44104,580.70087,580.70087,565.9607,551.2205,536.48035,521.7402,418.55914,418.55914,433.2993,433.2993,477.5197,595.44104,595.44104,580.70087,580.70087,565.9607,551.2205,551.2205,536.48035,418.55914,418.55914,433.2993,433.2993,462.77957,595.44104,580.70087,565.9607,551.2205,565.9607,551.2205,418.55914,418.55914,433.2993,433.2993,448.03943,565.9607,580.70087,565.9607,551.2205,418.55914,418.55914,433.2993,448.03943,580.70087,565.9607,551.2205,403.819,418.55914,433.2993,580.70087,565.9607,551.2205,403.819,418.55914,433.2993,580.70087,565.9607,551.2205,403.819,418.55914,580.70087,565.9607,403.819,418.55914,565.9607,403.819,418.55914
322.0,301.0,282.0,262.0,243.0,225.0,209.0,199.0,197.0,211.0,227.0,246.0,265.0,286.0,304.0,311.0,311.0,311.0,292.75,271.0,253.0,233.0,213.0,194.0,181.0,178.0,191.0,207.0,225.0,246.0,265.0,284.0,302.0,342.0,360.0,379.0,400.0,416.33334,430.0,437.0,441.0,444.0,445.0,445.0,441.0,436.0,426.0,414.0,400.0,381.0,362.0,344.0,326.0,382.0,368.0,345.0,345.0,345.0,330.25986,359.74014,345.0,330.25986,359.74014,345.0,330.25986,359.74014,374.4803,345.0,330.25986,359.74014,374.4803,345.0,330.25986,374.4803,389.22043,345.0,330.25986,389.22043,345.0,330.25986,315.5197,389.22043,403.96057,345.0,330.25986,359.74014,403.96057,345.0,330.25986,315.5197,389.22043,403.96057,418.7007,345.0,330.25986,359.74014,315.5197,403.96057,418.7007,345.0,330.25986,359.74014,315.5197,300.77957,403.96057,418.7007,330.25986,359.74014,315.5197,374.4803,418.7007,330.25986,359.74014,315.5197,374.4803,300.77957,286.03943,403.96057,418.7007,315.5197,374.4803,300.77957,389.22043,418.7007,374.4803,389.22043,286.03943,271.2993,403.96057,418.7007,300.77957,389.22043,286.03943,403.96057,418.7007,389.22043,286.03943,271.2993,256.55914,286.03943,403.96057,271.2993,403.96057,271.2993,256.55914,241.81898,286.03943,271.2993,256.55914,256.55914,241.81898,227.07883,271.2993,256.55914,241.81898,241.81898,227.07883,212.33867,256.55914,241.81898,227.07883,212.33867,241.81898,227.07883,197.59851,227.07883,212.33867
3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.5,5.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
