411.0,403.66666,396.0,392.0,390.0,392.0,465.0,478.0,497.0,515.0,537.0,546.3077,548.1539,550.0,552.0,556.6667,571.0,590.0,601.0,609.0,613.0,615.0,615.0,612.0,402.0,389.0,386.0,386.0,396.0,413.0,434.0,458.0,477.0,497.0,516.8333,536.0,554.0,573.0,591.25,605.0,614.5,617.0,617.0,612.0,400.0,415.0,434.0,447.0,454.0,458.0,460.0,460.0,547.0,504.8786,490.56372,519.1971,495.69592,511.79764,496.6299,511.3701,474.5197,482.191,481.88977,536.1282,525.717,526.1102,489.25983,504.0,518.7402,459.77957,467.14963,477.94836,540.81744,530.71594,481.88974,496.6299,512.46747,528.8014,445.03943,452.4095,460.57986,555.5906,548.22046,474.51965,489.25983,504.25934,519.7788,534.54254,430.2993,437.66934,437.66934,445.0394,460.218,570.33075,562.96063,559.63605,555.5905,459.7795,467.20883,481.88974,496.39096,511.1323,526.7037,548.34283,542.70044,415.55914,422.9292,422.9292,428.63373,430.29926,440.44556,447.50977,585.0709,577.7008,578.13635,570.3307,570.3307,560.0906,445.03937,452.40942,560.47064,403.56714,412.56058,419.18088,420.43372,440.43777,429.33163,437.66928,592.441,598.7854,585.07086,586.61066,577.70074,580.242,563.56165,429.32904,437.66928,576.1968,565.5894,401.19714,411.44135,415.5931,430.2992,445.03937,601.3296,592.4409,598.9268,585.0708,591.12695,575.40344,410.74796,422.9291,443.62247,599.811,592.44086,564.3859,584.5049,406.40857,414.6275,430.2992,600.83167,576.46625,595.3131,405.64264,422.46878,437.66928,567.85925,588.5086,413.85284,430.92014,577.41846
323.0,303.66666,285.0,266.0,245.0,225.0,290.0,302.0,310.0,310.0,303.0,287.0,269.0,251.0,230.0,212.66667,199.0,197.0,211.0,229.0,248.0,269.0,290.0,309.0,339.0,355.0,374.0,392.0,409.0,418.0,427.0,432.0,432.0,431.5,430.83334,429.0,424.0,420.0,412.25,401.0,382.75,365.0,347.0,330.0,208.0,197.0,195.0,209.0,227.0,245.0,265.0,372.0,370.0,342.27393,345.80374,346.24976,326.36108,325.8765,360.76535,360.76535,348.0,333.0589,360.76535,349.44595,332.9601,360.76535,373.5307,373.5307,373.5307,348.0,335.23465,318.31552,335.40826,317.89206,386.29605,386.29605,387.3878,384.65222,348.0,335.23465,321.82617,335.23465,322.4693,399.0614,399.0614,401.1012,400.51385,399.4549,348.0,335.23465,360.76535,322.4693,306.76187,335.23465,322.4693,349.76547,309.70395,399.0614,417.17145,411.82675,415.26495,415.49472,415.7649,393.87347,412.44247,348.0,335.23465,360.76535,320.22052,373.5307,308.4505,295.1684,335.23465,322.4693,348.24457,309.70395,360.76535,295.53665,399.0614,411.82675,405.8376,362.16318,373.87778,308.20966,387.20093,384.65775,296.61737,284.17325,322.4693,343.26578,309.70395,361.78967,296.9386,378.11548,279.80078,399.66638,411.82675,399.95755,384.03696,386.4825,401.47366,288.49756,271.4079,271.4079,360.41962,296.9386,377.38068,284.17325,392.5116,270.78674,273.49597,258.64255,254.18976,284.17325,271.4079,258.62305,257.65604,258.14362,245.75458,245.8772,258.87213,245.21318,242.04266,233.69458,229.83643,233.11185,233.12608,226.79929,216.60788,213.50737,214.6462
3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.5,5.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
