239.0,216.0,194.0,175.0,159.0,145.0,134.0,124.0,120.0,119.0,120.0,127.0,137.0,150.0,164.0,183.0,202.0,222.0,243.0,263.0,279.0,297.0,309.0,321.0,328.0,330.0,330.0,325.0,317.0,305.0,293.0,277.0,260.0,151.0,153.0,160.0,167.0,174.0,183.0,194.0,206.0,220.0,233.0,250.0,265.0,280.0,134.0,149.0,174.0,177.0,180.0,189.0,197.0,211.0,152.0,163.0,185.0,196.0,209.0,222.0,235.0,252.0,270.0,290.0,202.0,202.0,190.0,203.0,217.0,231.0,245.0,260.0,275.0,289.0,302.0,315.0,261.0,246.25984,276.0,251.08615,266.3908,253.62993,268.3701,230.20383,238.88977,290.4803,282.84628,283.11023,245.61075,261.05295,276.39975,224.14961,229.71404,305.22043,297.85037,297.85037,292.19193,209.40945,313.7177,305.22046,202.03938,219.32092,203.67807,235.925,228.47249,214.08698,229.37007,194.39972,249.76518,245.1101,205.03174,190.49132,266.22046,259.56696,280.9606,167.9799,175.83289,158.74153,175.36676,186.46277,221.62993,221.0,294.0,138.0,139.0,164.0,165.0,219.0,249.0,264.0,279.0,307.0,236.0,138.0,154.0,253.0,178.0,232.0
320.0,321.0,318.0,313.0,304.0,293.0,276.0,259.0,241.0,220.0,201.0,182.0,163.0,147.0,134.0,127.0,121.0,118.0,119.0,123.0,132.0,144.0,160.0,178.0,198.0,219.0,238.0,255.0,273.0,287.0,300.0,308.0,315.0,177.0,192.0,206.0,219.0,232.0,244.0,255.0,264.0,272.0,279.0,284.0,288.0,290.0,228.0,222.0,197.0,181.0,166.0,154.0,141.0,136.0,265.0,249.0,220.0,208.0,198.0,186.0,178.0,174.0,168.0,169.0,303.0,287.0,273.0,243.0,238.0,245.0,250.0,252.0,253.0,248.0,241.0,231.0,203.0,203.0,198.77571,188.98293,184.66988,215.76535,215.76535,198.62674,215.76535,203.0,183.02104,215.76535,232.68039,234.13588,234.1501,215.76535,229.42578,203.0,190.23465,215.76535,229.9632,215.76535,215.2297,177.4693,228.5307,150.386,156.32805,149.23296,133.02238,169.33693,164.76535,171.7889,157.54248,135.93983,183.00528,191.85487,152.0,138.81833,152.0,270.8359,258.2095,284.33688,288.39935,298.70026,305.76535,289.0,268.0,209.0,246.0,170.0,155.0,256.0,267.0,271.0,273.0,257.0,299.0,194.0,236.0,300.0,143.0,263.0
3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
