179.0,171.0,163.0,158.0,158.0,171.0,190.0,203.0,213.0,219.0,224.0,233.0,251.0,259.0,264.0,273.0,285.0,301.0,318.0,327.0,326.0,318.0,307.0,298.0,172.0,158.0,154.0,153.0,158.0,171.0,188.0,205.0,223.0,241.0,260.0,278.0,295.0,310.0,322.0,324.0,322.0,311.0,207.14964,265.25742,199.77957,281.79523,271.41537,188.29625,207.8341,289.03583,277.21106,181.53316,199.98695,296.7786,284.26514,174.37573,192.89981,305.14227,292.12274,178.64687,312.02042,304.0074,203.0,269.0,236.32777,220.09021,252.70847,228.62993,243.37007,227.37573,244.20274,212.22154,259.8228,216.676,236.0,254.33551,216.58379,234.35637,251.16861,197.70303,199.9249,273.35992,267.21533,213.88979,230.00166,249.09671,269.12823,183.57819,287.5745,281.9524,199.14963,220.56502,237.93462,253.65521,276.96365,174.84387,302.33066,294.9606,184.40947,191.71515,191.77956,290.3669,168.68217,184.40945,287.5905,308.2969,172.07565,299.51456,141.0,124.0,113.0,105.0,112.0,124.0,139.0,149.0,153.0,153.0,122.0,136.0,99.0,112.0,125.0,120.0,102.0,84.0,135.0
464.0,448.0,430.0,411.0,392.0,379.0,381.0,393.0,410.0,427.0,444.0,460.0,460.0,443.0,424.0,407.0,391.0,382.0,388.0,405.0,423.0,440.0,454.0,470.0,481.0,492.0,510.0,529.0,546.0,558.0,567.0,572.0,574.0,574.0,574.0,573.0,567.0,556.0,542.0,524.0,506.0,490.0,468.17328,467.708,455.40793,468.76144,453.6092,444.06882,443.05563,453.1702,437.86334,428.28424,426.15988,438.38123,423.1553,412.59183,409.0108,425.05624,409.0625,395.809,411.06778,397.89548,520.0,517.0,531.0398,528.3141,527.9327,516.2347,516.2347,544.75635,544.78906,541.2334,543.0448,505.71628,503.46933,504.89294,558.4077,559.2623,559.7935,538.57745,555.1186,535.9385,557.06067,490.70398,489.62988,490.87125,485.98584,547.77594,542.1673,555.8656,490.70398,474.28473,475.38574,476.83844,499.75766,533.6422,541.7653,529.0,490.70398,474.2382,503.46933,486.6048,516.8217,516.2347,516.2347,520.0554,501.11887,503.28342,633.0,629.0,618.0,605.0,591.0,581.0,578.0,589.0,604.0,619.0,604.0,616.0,582.0,572.0,563.0,546.0,559.0,572.0,595.0
3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.0,4.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,8.0,8.0,8.0,8.0,8.0,10.0
