161.0,176.0,191.0,195.0,198.0,202.0,207.0,212.0,167.0,170.0,174.0,178.0,182.0,186.0,194.0,167.0,130.0,154.0,217.0,207.0,116.0,133.0,183.60504,189.30167,182.0,193.49918,201.0,224.0,177.0,152.0,147.0,140.0,154.0,144.0,262.0,263.0,262.0,263.0,264.0,264.0,264.0,276.0,277.0,277.0,278.0,278.0,278.0,279.0,290.0,290.0,292.0,292.0,292.0,293.0,293.0,247.0,249.0,304.0,307.0,308.0,320.0,330.0,332.0,322.0,320.0,331.0,334.0,324.0,439.0,425.0,410.0,395.0,382.0,397.0,371.0,366.0,364.0,364.0,365.0,371.0,379.0,391.0,405.0,441.0,398.0,398.0,399.0,399.0,400.0,380.2814,382.48758,381.0,380.15402,385.8843,439.0,441.0,434.0,420.0
158.0,158.0,158.0,170.0,183.0,196.0,208.0,219.0,172.0,185.0,197.0,208.0,221.0,234.0,248.0,220.0,248.0,219.0,231.0,247.0,248.0,234.0,185.3728,199.12538,171.0,214.30438,230.0,246.0,247.0,188.0,204.0,218.0,173.0,247.0,159.0,173.0,189.0,203.0,218.0,233.0,247.0,158.0,173.0,189.0,203.0,217.0,233.0,246.0,158.0,174.0,189.0,203.0,218.0,233.0,246.0,160.0,247.0,158.0,199.0,247.0,160.0,170.0,184.0,193.0,207.0,217.0,232.0,244.0,168.0,157.0,152.0,152.0,159.0,165.0,170.0,182.0,195.0,208.0,222.0,233.0,242.0,247.0,248.0,223.0,178.0,192.0,207.0,220.0,234.0,189.28691,174.6421,202.0,216.32132,228.78346,153.0,184.0,238.0,245.0
2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.5,2.5,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.5,2.5,2.5,1.5,2.5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.5,2.5,2.5,2.5,2.5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.5,2.5,2.5,2.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
