248.0,240.0,235.0,232.0,234.0,239.0,247.0,249.0,247.0,248.0,253.0,256.0,258.0,261.0,263.0,225.0,221.0,218.0,215.0,213.0,210.0,265.0,171.0,200.0,314.0,235.0,233.0,263.0,257.0,269.0,279.0,270.0,276.0,294.0,195.0,283.0,284.0,294.0,292.0,323.0,356.0,352.0,346.0,341.0,337.0,327.0,311.0,306.0,300.0,343.0,306.0,296.0,340.0,333.0,327.0,322.0,316.0,286.0,128.0,133.0,138.0,143.0,148.0,141.0,151.0,158.0,146.0,162.0,162.0,172.0,176.0,189.0,158.0,167.0,178.0,184.0,187.0,188.0,199.0,200.0,209.0,199.0,210.0,210.0,219.0,220.0,165.0,182.0,199.0,158.0,211.0,156.0,305.0,323.0,276.0,286.0,327.0,328.0,183.0,196.0,174.0,292.0,306.0,311.0,169.0,188.0,298.0,314.0,157.0,325.0,169.0,211.0,310.0,274.0,182.0,300.0,200.0,286.0,262.0,292.0,284.0,272.0,221.0,191.0,200.0,214.0,192.0,197.0,207.0,275.0,285.0,287.0,273.0,279.0,278.0,206.0,202.0,209.0,216.0,217.0,266.0,183.0,298.0,271.0,268.0,262.0,213.0,215.0,222.0,266.0,169.0,161.0,180.0,189.0,198.0,161.0,329.0,321.0,290.0,299.0,310.0,330.0,152.0,341.0,157.0,331.0,313.0,173.0,363.0,122.0
174.0,190.0,201.0,231.0,244.0,259.0,204.0,218.0,248.0,233.0,165.0,159.0,153.0,147.0,141.0,165.0,159.0,153.0,147.0,141.0,133.0,132.0,126.0,158.0,131.0,215.0,176.0,181.0,189.0,190.0,166.0,173.0,183.0,147.0,147.0,191.0,176.0,170.0,183.0,141.0,133.0,146.0,158.0,170.0,182.0,128.0,167.0,142.0,158.0,122.0,179.0,195.0,139.0,153.0,167.0,182.0,153.0,158.0,134.0,146.0,160.0,171.0,185.0,120.0,151.0,166.0,136.0,181.0,137.0,163.0,175.0,195.0,124.0,150.0,138.0,153.0,170.0,182.0,170.0,193.0,168.0,181.0,192.0,179.0,182.0,191.0,271.0,282.0,275.0,255.0,261.0,240.0,282.0,269.0,260.0,273.0,251.0,236.0,266.0,259.0,254.0,257.0,265.0,249.0,238.0,247.0,244.0,234.0,228.0,224.0,224.0,245.0,220.0,244.0,236.0,232.0,245.0,244.0,203.0,226.0,232.0,232.0,203.0,229.0,234.0,234.0,212.0,221.0,224.0,223.0,219.0,209.0,215.0,213.0,206.0,207.0,212.0,215.0,218.0,225.0,225.0,219.0,216.0,203.0,210.0,212.0,204.0,210.0,213.0,218.0,293.0,302.0,298.0,295.0,289.0,285.0,300.0,289.0,289.0,295.0,295.0,281.0,313.0,311.0,198.0,198.0,194.0,192.0,118.0,118.0
2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.5,2.0,2.0,2.0,2.5,2.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.5,2.5,3.0,2.0,2.0,2.5,2.5,2.5,2.5,2.5,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.5,2.5,2.5,2.5,2.0,2.0,2.0,2.0,2.0,2.5,2.5,2.5,2.0,2.0,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,3.0,3.0,2.5,2.5,2.5,2.0,3.0,3.0,2.5,2.5,2.5,2.0,2.5,2.5,2.5,2.5,2.5,2.5,2.0,2.0,2.0,2.0,1.5,1.5,2.0,2.0,2.0,2.0,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.5,1.5,1.5,1.5,2.0,2.0,1.5,1.5,1.5,1.5,2.5,2.5,3.0,3.0,2.5,2.5,3.0,3.0
12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,5.0,5.0,5.0,12.0,12.0,5.0,5.0,5.0,12.0,12.0,12.0,5.0,5.0,5.0,5.0,5.0,5.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,5.0,5.0,4.0,12.0,12.0,4.0,4.0,4.0,4.0,12.0,5.0,12.0,12.0,12.0,12.0,12.0,4.0,4.0,4.0,4.0,4.0,12.0,12.0,12.0,12.0,12.0,12.0,5.0,5.0,5.0,5.0,5.0,5.0,12.0,12.0,12.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,5.0,5.0,5.0,5.0,5.0,5.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,5.0,5.0,12.0,12.0,5.0,5.0,5.0,5.0,5.0,5.0,12.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,12.0,12.0,4.0,4.0,12.0,12.0
