174,164.4,145.66666666666666,125.6,106,91.3,87.33333333333333,92,109,127,193.125,215,235.22222222222223,252.27272727272728,267,290,305.42857142857144,317.25,328,327,312.6,293.5,130.5,127.5,133,126,111.75,92,77,89,107,125.75,141.28571428571428,159,176.16666666666666,196,215.42857142857142,234,255,268.75,276.8,282,164,237,223,208.25984251968504,237.74015748031496,215.62992125984252,230.37007874015748,215.34483834964487,230.4737166126243,193.51968503937007,198.3399816767063,201.268400738712,252.48031496062993,245.11023622047244,245.17647358320704,208.25984251968504,223,216.09137359841856,178.7795275590551,185.51693226779116,186.2521267980609,187.5227218873818,267.2204724409449,259.85039370078744,259.85039370078744,249.51214365157998,200.9148031521516,164.03937007874015,172.10719331701912,171.40944881889763,283.0919374440083,275.30891778594037,274.59055118110234,264.76345409778725,267.22047244094495,185.07592147207052,215.00633063994894,143.02958304093082,156.08184365750554,156.66929133858267,165.28128387850643,297.880099427333,293.0006123898983,282.1590000855808,271.8680463545037,259.85039370078744,186.1496062992126,200.88976377952756,215.62992125984252,140.975083473631,148.90814271601022,156.300600674792,312.25139124758556,310.3897643914984,300.07869202004855,289.27957262945824,170.69866567557116,177.07644640927074,192.6991920899201,209.17179211798413,230.37007874015748,224.88305764066965,124.67899815940387,133.55157727755696,138.62135167371986,152.27149160447618,161.59282216131618,245.89624521139345,239.08756573837601,106.85676650534342,118.97139923563857,120.29825960063451,146.32297684224653,263.19707895057047,254.0011183520657,104.56300487408089,140.83368982908564,121.6219257681834
226,208.8,206,208.8,216,230,249.66666666666666,267,276,276,226,226,228.33333333333334,217.9090909090909,207,209,221.28571428571428,234.75,254,273,284.4,285.5,295.5,314.5,332,348.25,359.25,366,377,392,392,391,382.2857142857143,366,359.8333333333333,365,368.85714285714283,370,367,353.125,335.6,313,302,306,266,266,266,253.23464916626403,253.23464916626403,279.8804846995696,281.3250640958612,266,252.05583539516766,285.36270748043324,266,253.23464916626403,282.6159994710817,240.46929833252807,240.46929833252807,295.178542346077,266,242.2635328092105,279.96300983354865,294.725086874388,266,253.23464916626403,278.76535083373597,236.44539778303826,306.80589620550865,266,252.84380583738533,278.76535083373597,266.4749609696837,251.47813742907184,278.76535083373597,236.26351597539218,291.53070166747193,312.7132824601576,314.6462756498336,273.01273371643333,253.56426300753395,278.76535083373597,239.72865716271806,269.8656733434813,253.07440045680553,238.31747308076604,222.5130518840659,304.2960525012079,329.8267541686798,329.8267541686798,329.8267541686798,256.0216237087674,238.0911777949121,222.83664968755605,266.2375252274661,250.8436046280586,237.77485687129652,225.37001739447797,324.61035115647206,342.62506536985455,347.796963237985,348.9812255618162,329.8267541686798,351.8256683654816,259.4911305079731,239.83222009153485,222.2962683739227,322.1578082839579,344.72023109210227,327.60273627090476,347.2533415882128,257.4073486158473,243.14359100330105,225.79658029354638,342.41427133571403,324.25389784173416,346.48451324341835,239.478535896112,361.28136688479896,372.7888735458786
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5.5,5.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,13,13,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
